home_team_form,home_team_goals_scored,home_team_goals_conceded,home_team_wins,home_team_draws,home_team_losses,home_team_first_half_goals,home_team_clean_sheets,home_team_both_scored,home_team_over_25,home_team_last_5_form,home_team_last_5_goals,home_team_win_streak,home_team_unbeaten,home_team_scoring_streak,home_team_form_trend,home_team_goals_trend,home_team_conceded_trend,home_team_last_3_goals_avg,home_team_last_3_conceded_avg,home_team_first_half_dominance,home_team_second_half_dominance,home_team_comebacks,away_team_form,away_team_goals_scored,away_team_goals_conceded,away_team_wins,away_team_draws,away_team_losses,away_team_first_half_goals,away_team_clean_sheets,away_team_both_scored,away_team_over_25,away_team_last_5_form,away_team_last_5_goals,away_team_win_streak,away_team_unbeaten,away_team_scoring_streak,away_team_form_trend,away_team_goals_trend,away_team_conceded_trend,away_team_last_3_goals_avg,away_team_last_3_conceded_avg,away_team_first_half_dominance,away_team_second_half_dominance,away_team_comebacks,result,both_scored,over_25,total_goals,first_half_goals
57.49999999999999,26,19,7,9,4,15,6,11,8,0.0,8,2,8,2,-0.59,-2.33,-0.83,0.67,0.67,6,4,2,55.00000000000001,30,24,9,4,7,15,6,11,9,0.0,6,1,1,1,0.53,0.33,-0.17,1.33,1.33,10,7,0,1,0,0,2,1
60.0,37,30,10,4,6,14,4,16,16,0.0,6,2,2,4,-1.61,-1.33,0.5,0.67,2.0,5,9,2,67.5,41,26,12,3,5,24,4,14,14,0.0,7,1,1,6,-0.33,-0.17,-1.33,1.33,0.67,9,8,0,2,1,1,5,4
67.5,43,26,12,3,5,27,4,14,14,0.0,10,0,0,5,0.45,1.67,-0.5,2.67,1.0,10,7,0,57.49999999999999,25,18,7,9,4,14,7,10,7,0.0,7,1,7,1,0.2,-1.0,-0.67,1.0,0.33,6,5,2,2,1,1,5,2
60.0,36,18,10,4,6,18,9,8,10,0.0,10,0,0,3,-0.82,-2.5,0.0,1.0,1.0,9,10,1,65.0,32,22,10,6,4,9,6,12,9,0.0,6,1,1,7,0.24,0.33,0.33,1.33,1.33,5,9,6,0,1,1,4,1
67.5,38,23,12,3,5,26,6,13,15,0.0,7,0,0,19,-1.9,-1.83,0.33,0.67,2.33,15,8,0,50.0,6,9,1,2,1,2,1,3,3,0.0,6,0,0,4,1.67,0.67,-3.67,1.67,1.33,0,2,1,2,0,0,1,1
45.0,22,24,6,6,8,12,5,10,9,0.0,7,0,0,0,0.16,0.67,1.17,1.67,1.67,7,4,0,55.00000000000001,35,34,9,4,7,19,4,11,16,0.0,14,2,2,2,0.92,0.5,-1.0,3.0,1.0,9,7,3,0,1,1,4,2
52.5,25,29,9,3,8,14,4,11,10,0.0,7,0,0,0,-1.37,-1.83,-1.33,0.67,1.67,5,9,4,27.500000000000004,19,37,2,7,11,12,3,11,11,0.0,6,1,1,2,0.02,0.33,1.0,1.33,2.0,5,3,1,2,0,0,1,0
50.0,28,26,8,4,8,13,5,11,9,0.0,5,0,0,0,-0.47,-0.83,0.17,0.67,1.67,9,7,0,60.0,41,24,10,4,6,16,7,12,13,0.0,10,2,7,19,-0.82,-0.83,0.17,1.67,1.67,8,12,4,0,1,1,4,2
50.0,27,24,8,4,8,16,8,8,12,0.0,9,1,5,1,1.1,1.33,-1.5,2.33,1.0,8,8,1,55.00000000000001,25,24,9,4,7,13,6,12,12,0.0,6,0,0,0,-0.25,-1.33,-1.0,0.67,1.0,6,6,2,2,1,1,3,1
62.5,31,24,10,5,5,13,4,14,13,0.0,7,2,2,2,-0.1,0.67,0.0,1.67,1.0,7,7,2,45.0,20,25,6,6,8,11,5,10,9,0.0,7,1,1,2,-0.63,-1.0,0.67,1.0,1.67,5,4,1,0,0,0,0,0
55.00000000000001,35,33,9,4,7,13,4,16,16,0.0,4,1,1,3,-1.43,-0.33,0.17,0.67,2.67,4,9,2,50.0,8,6,1,2,1,2,1,3,4,0.0,8,0,1,4,0.33,0.0,-0.67,2.0,1.33,1,2,1,0,0,0,0,0
52.5,34,35,8,5,7,17,4,11,16,0.0,15,1,1,1,0.25,-0.83,0.67,2.67,1.67,8,7,3,57.49999999999999,25,20,7,9,4,14,6,11,7,0.0,7,0,6,0,0.98,0.67,-0.33,1.67,0.67,5,5,2,2,0,0,1,0
27.500000000000004,19,37,2,7,11,12,3,11,11,0.0,6,0,0,1,1.2,1.17,-0.67,1.67,1.33,5,3,1,47.5,24,25,6,7,7,13,5,11,10,0.0,7,1,1,1,0.1,1.5,1.5,2.0,2.0,7,4,0,1,1,1,8,2
60.0,27,22,10,4,6,13,6,13,12,0.0,7,0,0,8,-0.43,-1.83,-0.5,0.67,1.0,6,7,3,52.5,33,32,8,5,7,12,5,15,15,0.0,3,0,0,2,-0.92,-0.67,-1.67,0.33,1.33,4,8,2,1,0,0,1,0
60.0,7,9,2,2,1,3,2,3,3,0.0,7,0,0,5,1.83,-0.17,-2.83,1.33,0.67,1,2,1,52.5,30,26,8,5,7,13,5,12,10,0.0,6,1,2,2,-0.14,0.33,-0.67,1.33,1.33,9,8,1,2,0,0,1,0
50.0,8,6,1,3,1,2,2,3,4,0.0,8,0,1,4,1.17,0.17,-1.33,1.67,0.67,1,2,1,52.5,25,28,9,3,8,14,4,11,10,0.0,4,0,0,0,-1.37,-0.33,-1.67,0.67,1.33,5,9,4,1,1,1,3,3
67.5,37,22,12,3,5,25,6,12,14,0.0,4,1,7,18,-2.29,-1.17,0.33,0.33,2.33,15,8,0,42.5,17,24,5,7,8,8,6,9,8,0.0,5,0,0,1,-0.51,-0.83,0.33,0.67,1.33,4,4,1,1,1,1,3,2
57.49999999999999,40,26,9,5,6,16,6,13,13,0.0,9,1,6,18,-1.49,-2.0,0.5,1.0,2.0,8,11,4,62.5,37,17,10,5,5,18,9,8,10,0.0,10,2,2,2,-0.88,-1.67,0.33,1.33,1.33,9,10,2,0,0,0,0,0
67.5,44,26,12,3,5,27,4,14,14,0.0,10,4,4,4,0.06,2.5,1.17,3.0,1.67,10,7,0,60.0,29,24,9,6,5,12,4,14,13,0.0,7,1,1,1,0.02,-1.0,-1.17,1.0,0.33,6,6,2,1,0,1,4,2
62.5,32,24,9,7,4,8,5,13,10,0.0,7,0,0,6,-0.43,-0.17,1.5,1.33,2.0,5,9,6,45.0,24,26,7,4,9,15,7,9,12,0.0,9,0,4,0,0.1,0.5,0.67,2.0,1.67,8,7,1,2,1,1,3,2
52.5,29,25,8,5,7,11,6,11,9,0.0,5,0,1,1,-0.14,0.0,-0.17,1.0,1.33,8,9,1,67.5,36,22,12,3,5,24,6,12,14,0.0,4,0,6,17,-1.12,-0.33,-0.33,0.67,1.67,14,8,0,2,0,0,1,1
52.5,26,28,9,3,8,15,4,12,11,0.0,3,0,2,2,-1.37,1.0,0.17,1.0,1.67,5,9,4,67.5,44,23,12,3,5,27,5,13,14,0.0,14,3,3,3,0.06,1.33,0.33,3.33,1.33,10,8,0,0,0,0,0,0
47.5,32,35,7,5,8,16,4,10,15,0.0,11,0,0,0,0.04,-1.33,-0.5,1.67,1.0,7,7,3,55.00000000000001,26,26,8,6,6,12,4,13,13,0.0,5,0,0,0,-0.98,-1.67,0.67,0.33,1.67,6,5,1,1,1,1,5,4
47.5,26,27,8,3,9,17,6,10,13,0.0,10,3,3,6,-0.02,-0.83,1.17,1.67,1.67,9,7,1,52.5,32,31,8,5,7,11,5,14,14,0.0,2,1,7,1,-1.31,-0.17,-0.33,0.33,1.67,3,8,2,1,0,0,2,1
58.333333333333336,10,7,2,3,1,4,2,4,5,0.0,8,0,1,4,1.67,0.17,-1.67,1.67,0.33,2,2,1,62.5,30,22,9,7,4,7,5,13,10,0.0,7,1,5,5,-0.43,-0.17,-0.67,1.33,1.33,5,10,6,2,0,0,2,1
42.5,16,23,5,7,8,8,6,9,8,0.0,4,0,0,0,-0.51,0.5,-0.17,1.0,1.33,3,4,1,50.0,7,10,2,2,2,3,2,3,3,0.0,6,0,0,5,0.0,-0.5,0.0,1.0,1.0,1,2,1,1,0,1,3,2
60.0,26,20,8,8,4,14,6,11,7,0.0,7,1,5,5,1.65,1.5,0.17,2.0,0.67,5,6,2,65.0,27,20,11,4,5,13,7,12,11,0.0,5,0,0,7,0.57,0.0,-1.17,1.0,0.33,6,8,3,0,0,0,0,0
42.5,24,30,5,7,8,12,4,12,10,0.0,10,0,0,0,-0.9,-0.83,2.33,1.67,3.33,6,3,0,55.00000000000001,39,26,8,6,6,16,6,13,13,0.0,7,0,5,17,-0.98,-1.83,-1.0,0.67,1.0,8,10,4,2,0,1,3,1
60.0,35,17,9,6,5,17,9,8,10,0.0,5,1,1,1,-0.76,-0.83,-0.83,0.67,0.67,8,9,2,32.5,23,37,3,7,10,12,3,11,11,0.0,10,0,0,0,1.8,0.83,-1.17,2.33,1.33,5,4,1,1,1,1,4,2
50.0,28,25,8,4,8,10,6,10,9,0.0,5,0,0,0,-0.08,0.0,0.0,1.0,1.0,7,9,1,32.5,24,39,3,7,10,13,3,12,12,0.0,11,0,0,3,1.41,0.33,0.0,2.33,2.0,5,4,1,2,1,1,3,0
42.85714285714285,7,13,2,2,3,3,2,3,4,0.0,4,0,0,5,-0.25,-1.17,0.33,0.33,1.33,1,2,1,57.49999999999999,23,20,7,9,4,11,6,11,6,0.0,6,0,4,4,0.98,0.33,0.67,1.33,0.67,4,6,2,2,0,0,1,1
47.5,25,27,8,3,9,16,6,10,12,0.0,10,2,2,5,0.76,-0.83,-0.5,1.67,1.0,9,7,1,52.5,35,34,8,5,7,18,4,11,15,0.0,11,0,1,1,-0.14,-1.33,0.17,1.67,1.67,7,8,3,2,1,1,4,1
55.00000000000001,28,26,8,6,6,14,4,14,13,0.0,5,1,8,4,-1.37,-0.83,1.83,0.67,2.33,6,5,1,50.0,10,9,2,3,2,4,2,4,5,0.0,7,0,1,4,0.08,-1.83,0.0,0.67,1.0,2,2,1,1,0,1,3,2
47.5,29,32,7,5,8,10,5,13,13,0.0,1,0,6,0,-1.14,-0.5,-1.0,0.0,1.0,2,7,2,42.5,24,32,5,7,8,12,4,12,11,0.0,9,0,3,0,-0.9,-0.33,1.33,1.67,3.33,6,3,0,0,1,1,6,4
67.5,26,18,11,5,4,12,8,11,10,0.0,3,1,1,6,0.51,1.0,-0.67,1.0,0.33,5,8,3,47.5,19,20,6,7,7,10,7,9,8,0.0,6,0,0,0,0.1,0.33,-1.33,1.33,0.67,4,5,1,0,1,0,2,1
70.0,36,21,13,2,5,24,7,11,14,0.0,4,0,5,16,-0.06,0.5,-2.33,1.0,0.67,14,8,0,62.5,30,21,9,7,4,8,6,12,9,0.0,7,0,4,4,-0.43,0.67,-0.67,1.67,1.33,6,10,5,0,1,0,2,1
60.0,37,18,9,6,5,17,8,9,11,0.0,7,0,0,0,0.02,0.67,0.0,1.67,1.0,7,10,2,65.0,41,23,11,4,5,25,5,13,13,0.0,13,2,2,2,-0.61,-1.5,0.0,2.0,1.0,9,7,0,2,1,1,4,2
43.75,10,12,2,3,3,4,2,4,6,0.0,5,0,1,4,-0.2,-0.83,2.0,0.67,2.0,2,2,1,70.0,36,21,13,2,5,23,7,11,14,0.0,4,4,4,15,0.33,1.33,-1.33,1.33,0.67,13,9,1,0,0,0,0,0
65.0,40,22,11,4,5,25,5,13,13,0.0,13,1,1,1,0.57,-0.67,-1.67,2.33,0.33,10,6,0,50.0,29,26,8,4,8,10,6,11,10,0.0,4,0,2,13,-0.47,-0.33,-1.0,0.67,1.0,7,9,1,1,0,1,3,2
60.0,23,19,8,8,4,11,7,10,6,0.0,7,0,3,3,0.86,-1.83,-1.0,0.67,0.0,5,6,2,55.00000000000001,30,26,8,6,6,16,4,14,14,0.0,6,0,7,3,-0.59,1.17,1.83,1.67,2.33,7,5,1,1,0,0,1,0
42.5,27,35,5,7,8,13,3,13,12,0.0,8,1,2,3,-0.9,1.0,1.17,2.0,3.67,6,4,1,60.0,38,20,9,6,5,17,8,10,12,0.0,6,0,2,0,-0.37,0.33,0.33,1.33,1.33,7,10,2,1,1,1,3,3
37.5,24,36,4,7,9,11,3,12,12,0.0,10,0,2,2,1.24,1.67,1.83,2.67,2.33,5,5,1,57.49999999999999,41,25,9,5,6,17,7,12,14,0.0,6,3,4,16,0.08,1.17,-1.33,1.67,0.67,9,10,3,1,0,0,2,1
50.0,20,20,6,8,6,11,7,10,8,0.0,7,1,1,1,0.04,0.67,0.0,1.67,1.0,5,5,1,42.5,25,30,7,3,10,16,5,11,13,0.0,8,1,1,4,0.94,0.17,-0.67,1.67,1.33,9,6,1,0,1,0,2,0
62.5,30,21,9,7,4,9,6,12,9,0.0,7,0,3,3,-0.43,-0.17,0.0,1.33,1.0,7,9,4,65.0,26,19,10,6,4,11,7,12,10,0.0,4,0,0,5,-0.16,-0.33,-0.17,0.67,0.33,4,9,4,1,0,0,1,1
55.00000000000001,36,33,9,4,7,19,4,11,15,0.0,11,0,0,0,0.53,-0.5,0.33,2.0,1.33,8,8,2,37.5,7,14,2,2,4,3,2,3,4,0.0,3,0,0,5,-1.6,-1.5,0.67,0.0,1.67,1,2,1,1,1,1,3,2
47.5,32,35,7,5,8,13,4,14,14,0.0,4,0,5,14,-1.14,0.5,0.0,1.0,2.0,3,7,2,52.5,25,27,9,3,8,15,5,11,11,0.0,3,1,1,1,-1.37,-0.67,-0.5,0.33,1.0,5,8,3,2,1,1,3,2
52.5,26,28,9,3,8,17,4,12,12,0.0,5,0,0,0,-0.2,0.0,-0.5,1.0,1.0,6,7,3,62.5,22,17,9,7,4,10,8,9,5,0.0,6,0,2,2,0.75,-1.33,-1.0,0.67,0.0,5,7,2,2,0,0,1,0
40.0,25,31,6,4,10,16,4,12,13,0.0,7,0,0,3,0.27,-0.17,-0.17,1.33,1.33,9,5,1,42.5,27,36,5,7,8,14,2,14,13,0.0,10,0,1,2,0.27,-0.83,-1.17,1.67,2.33,6,3,1,1,0,0,1,0
67.5,32,21,12,3,5,20,7,11,13,0.0,4,3,3,14,-0.33,-0.33,-0.67,0.67,0.33,12,8,1,40.0,24,34,5,6,9,11,4,11,11,0.0,11,0,1,1,1.12,-1.33,-0.17,1.67,1.33,6,6,1,1,0,1,4,1
65.0,25,18,10,6,4,10,7,11,9,0.0,4,0,6,4,-1.33,-1.17,0.17,0.33,0.67,4,9,4,65.0,41,21,11,4,5,26,6,12,13,0.0,12,0,0,0,0.57,-1.0,-1.17,2.0,0.33,11,6,0,2,1,1,5,3
33.33333333333333,8,16,2,2,5,4,2,4,5,0.0,2,0,0,5,-1.33,-0.17,1.5,0.33,2.0,1,2,1,44.44444444444444,10,12,2,4,3,4,3,4,6,0.0,2,0,1,4,-1.17,-1.0,1.17,0.0,1.67,2,2,1,0,0,0,0,0
52.5,36,27,8,5,7,14,6,12,13,0.0,5,2,3,15,-0.14,0.0,-0.83,1.0,0.67,8,9,3,47.5,19,21,5,9,6,10,6,11,8,0.0,6,0,0,0,0.55,1.17,-0.33,1.67,0.67,4,4,1,1,0,1,3,1
65.0,28,18,10,6,4,10,7,11,8,0.0,7,2,2,2,0.63,-0.17,-1.67,1.33,0.33,8,9,4,60.0,38,33,10,4,6,20,4,12,16,0.0,10,2,4,4,1.53,1.67,-0.17,2.67,1.33,8,9,2,1,0,0,2,2
57.49999999999999,39,22,9,5,6,18,7,11,13,0.0,7,1,1,1,-0.71,0.67,1.0,1.67,2.0,7,10,2,47.5,27,27,8,3,9,10,6,10,10,0.0,4,1,1,12,-1.59,-1.17,1.0,0.33,2.0,7,9,1,0,1,0,2,1
70.0,44,21,12,4,4,28,6,13,14,0.0,13,0,0,0,1.18,1.0,1.0,3.0,1.0,12,6,0,52.5,38,27,8,5,7,15,6,12,14,0.0,8,1,2,14,0.65,1.0,-0.33,2.0,0.67,9,9,3,1,0,1,3,1
40.0,26,36,5,6,9,13,2,13,13,0.0,8,0,0,1,0.33,0.17,-2.33,1.67,1.67,5,3,1,67.5,33,21,12,3,5,19,7,11,13,0.0,8,2,2,13,-0.33,0.17,-0.17,1.67,0.33,12,8,1,0,0,0,0,0
52.5,28,25,8,5,7,16,4,13,13,0.0,5,1,6,2,-0.53,1.67,-0.67,1.67,1.33,7,5,1,65.0,28,18,10,6,4,12,7,11,8,0.0,7,1,1,1,0.63,-0.17,-0.67,1.33,0.33,9,8,4,0,0,0,0,0
45.0,30,34,7,4,9,13,4,14,14,0.0,4,0,4,13,-1.08,1.33,1.83,1.33,2.33,3,8,2,35.0,8,16,2,3,5,4,3,4,5,0.0,1,0,0,5,-0.81,0.33,-1.0,0.33,1.0,1,2,1,0,1,0,2,0
37.5,23,37,5,5,10,10,4,10,12,0.0,10,0,0,0,1.18,-1.67,-1.33,1.33,1.67,6,6,1,45.0,25,29,7,4,9,15,5,11,12,0.0,7,1,2,2,0.1,-1.0,0.83,1.0,1.33,9,6,1,2,0,0,1,0
47.5,19,22,5,9,6,10,6,11,9,0.0,6,0,0,4,-0.63,-1.33,0.67,0.67,1.67,4,4,1,45.0,10,12,2,5,3,4,4,4,6,0.0,2,0,1,4,-0.62,-1.0,-0.5,0.0,1.0,2,2,1,2,1,1,3,0
45.0,26,28,7,4,9,9,5,11,10,0.0,3,0,0,11,-1.08,0.17,1.5,0.67,2.0,6,9,2,52.5,26,25,9,3,8,17,4,12,11,0.0,3,0,0,12,-0.2,0.17,-0.83,0.67,0.67,6,7,3,0,0,0,0,0
55.00000000000001,36,35,9,4,7,19,3,12,16,0.0,8,1,3,3,0.53,0.17,-0.17,1.67,1.33,7,8,2,62.5,25,19,10,5,5,10,7,11,9,0.0,4,1,5,3,-1.67,0.5,1.67,1.0,1.67,4,8,3,1,0,0,2,1
65.0,22,16,10,6,4,10,9,8,5,0.0,4,0,1,1,1.41,0.5,0.0,1.0,0.0,5,7,1,55.00000000000001,38,23,8,6,6,18,6,12,13,0.0,6,0,0,0,-1.37,-0.5,1.5,1.0,2.0,7,9,2,1,0,0,2,1
47.5,36,29,7,5,8,15,6,11,14,0.0,6,0,1,13,-0.35,-0.5,1.67,1.0,1.67,9,8,2,67.5,23,15,11,5,4,10,10,7,5,0.0,5,0,0,0,1.29,0.83,0.0,1.33,0.0,6,8,1,0,0,0,0,0
45.0,23,29,7,4,9,13,5,11,11,0.0,6,0,1,1,1.27,-0.5,-1.17,1.0,0.33,8,6,1,75.0,47,20,13,4,3,29,7,13,15,0.0,12,3,3,9,1.0,1.5,0.17,3.0,0.67,13,7,0,2,0,1,3,1
50.0,12,13,3,5,3,4,4,5,7,0.0,2,0,1,4,0.54,0.67,-2.17,0.67,0.33,2,3,1,55.00000000000001,34,32,9,4,7,19,4,11,15,0.0,10,0,2,2,0.53,-1.67,-0.5,1.33,1.0,8,8,1,0,0,0,0,0
55.00000000000001,25,23,9,4,7,16,5,11,10,0.0,3,5,7,11,-0.25,0.17,-0.33,0.67,0.67,5,7,3,42.5,25,33,5,7,8,13,3,12,12,0.0,5,0,1,0,0.27,-0.83,-2.33,0.67,0.67,5,3,1,1,0,0,1,0
36.36363636363637,9,17,2,4,5,4,3,5,5,0.0,2,0,0,5,-0.33,0.67,-1.0,0.67,1.0,1,2,1,37.5,23,35,5,5,10,10,4,10,11,0.0,5,0,1,3,0.0,-0.83,-0.33,0.67,1.67,6,6,1,1,1,1,4,3
62.5,25,17,9,7,4,11,8,10,7,0.0,6,0,0,0,0.75,-0.5,-0.5,1.0,0.0,8,7,4,47.5,19,21,5,9,6,9,6,11,9,0.0,6,1,1,3,-1.02,-1.33,1.5,0.67,2.0,4,4,1,0,1,0,2,1
55.00000000000001,38,24,8,6,6,18,6,12,13,0.0,6,0,0,2,-1.37,-1.33,-0.33,0.67,1.67,7,9,2,45.0,30,34,7,4,9,12,4,14,14,0.0,5,3,3,12,-0.69,1.67,0.5,1.67,2.0,3,8,2,2,0,0,1,0
65.0,32,21,11,4,5,18,7,11,13,0.0,6,1,1,12,-0.22,0.33,-0.5,1.33,0.0,11,8,1,50.0,26,24,7,6,7,14,5,12,12,0.0,5,0,5,1,-0.02,0.0,-3.17,1.0,0.33,6,5,1,1,0,0,1,0
75.0,48,20,13,4,3,29,7,13,16,0.0,15,2,2,8,1.0,0.0,0.17,3.0,0.67,13,7,0,55.00000000000001,32,30,9,4,7,17,5,10,14,0.0,7,1,1,1,-0.25,-1.83,-0.33,0.67,0.67,7,8,1,1,1,1,7,3
55.00000000000001,24,22,9,4,7,16,6,10,9,0.0,3,4,6,10,-0.25,-0.67,-0.17,0.33,0.33,5,7,2,65.0,31,20,11,4,5,17,8,10,12,0.0,6,0,0,11,0.57,1.17,-0.5,1.67,0.0,10,9,1,2,0,1,3,1
47.5,23,24,7,5,8,7,6,10,9,0.0,2,0,0,10,-0.75,-0.17,-0.17,0.33,1.33,5,9,2,47.5,25,24,7,5,8,13,5,11,12,0.0,5,0,4,0,-1.14,-2.5,-0.83,0.0,0.67,6,5,1,0,1,0,2,2
70.0,23,13,11,6,3,10,11,7,5,0.0,5,0,0,0,0.45,0.0,0.0,1.0,0.0,6,8,1,45.0,18,21,4,10,6,8,6,11,8,0.0,4,0,0,2,-0.9,-0.33,1.0,0.67,2.0,3,5,2,1,0,0,1,0
40.0,25,34,5,6,9,13,2,12,12,0.0,5,0,0,1,-0.84,-2.5,-1.33,0.0,0.67,5,3,1,41.66666666666667,12,18,3,4,5,6,3,6,6,0.0,5,0,0,5,0.78,0.83,-0.83,1.33,0.67,2,3,1,2,1,1,5,3
35.0,22,36,5,4,11,11,4,10,11,0.0,5,0,0,2,-1.12,-1.67,2.17,0.33,2.67,6,5,0,50.0,12,13,3,6,3,4,5,5,7,0.0,2,0,1,4,0.56,0.67,-1.17,0.67,0.33,2,3,1,0,0,0,0,0
47.5,35,28,7,5,8,14,7,10,14,0.0,6,0,0,12,0.04,-0.5,0.0,1.0,1.0,9,8,2,57.49999999999999,22,20,9,5,6,9,7,10,8,0.0,3,0,4,2,-1.88,0.17,1.5,0.67,2.0,4,7,3,2,1,1,4,1
55.00000000000001,37,22,8,6,6,17,6,11,12,0.0,3,1,1,1,-1.37,-0.67,-1.17,0.33,1.33,6,9,2,42.5,22,31,7,3,10,13,5,10,12,0.0,4,0,0,0,0.94,-0.33,-1.0,0.67,1.0,8,5,0,1,1,1,4,2
45.0,30,34,7,4,9,12,4,14,14,0.0,6,2,2,11,0.1,-0.5,-1.5,1.0,1.0,3,8,2,65.0,26,17,9,8,3,12,8,11,7,0.0,5,1,3,3,-0.1,0.0,-0.17,1.0,0.33,9,7,4,2,0,0,2,2
47.5,35,29,7,5,8,14,7,10,14,0.0,4,0,0,11,-1.14,-1.17,1.0,0.33,2.0,9,8,2,50.0,22,25,8,4,8,14,5,10,10,0.0,3,3,5,9,-0.08,-0.67,0.0,0.33,1.0,4,7,2,0,1,0,2,1
42.5,23,31,7,3,10,14,5,11,12,0.0,4,0,0,0,-0.24,-0.33,1.5,0.67,2.0,8,5,0,50.0,23,23,7,6,7,8,6,10,8,0.0,3,2,2,9,-0.41,0.17,-1.83,0.67,0.67,5,9,2,1,1,1,3,2
70.0,33,17,12,4,4,18,9,9,12,0.0,8,7,7,10,0.39,-0.67,0.0,1.33,0.0,11,9,1,40.0,27,35,6,4,10,12,4,13,13,0.0,6,1,1,10,0.27,-1.33,-1.5,0.67,1.0,3,7,1,1,1,1,5,2
37.5,21,34,5,5,10,11,5,9,10,0.0,3,0,1,1,-0.78,-0.67,-0.67,0.33,1.33,6,4,0,75.0,24,12,12,6,2,10,12,7,5,0.0,5,0,0,3,0.27,0.0,0.0,1.0,0.0,6,9,1,1,0,0,1,1
50.0,12,13,3,7,3,4,6,5,7,0.0,2,0,1,4,0.57,0.67,0.33,0.67,0.33,2,3,1,75.0,50,21,13,4,3,28,7,13,16,0.0,17,1,1,7,1.0,0.67,-0.33,3.67,0.67,13,8,0,2,0,0,2,1
50.0,31,34,8,4,8,16,5,10,14,0.0,6,0,0,0,-0.08,0.33,0.17,1.33,1.67,6,8,1,50.0,35,28,7,6,7,13,7,10,13,0.0,5,2,2,10,-0.8,-0.83,-0.17,0.67,1.33,8,9,3,1,0,0,2,1
45.0,17,20,4,10,6,7,6,10,7,0.0,3,1,1,1,-0.9,0.17,-0.67,0.67,1.33,3,5,2,40.0,26,34,5,6,9,15,2,12,12,0.0,4,0,0,0,-0.84,-0.33,0.33,0.67,1.33,6,3,1,0,1,0,2,0
60.0,24,20,10,4,6,9,7,10,9,0.0,6,1,3,1,-0.82,1.17,1.0,1.67,2.0,4,8,3,47.5,21,25,7,5,8,13,5,10,9,0.0,2,2,4,8,0.04,0.67,0.83,0.67,1.33,4,7,2,1,0,1,3,2
65.0,26,16,9,8,3,14,9,10,6,0.0,6,0,2,2,-0.1,-0.5,0.33,1.0,0.33,10,6,3,46.15384615384615,15,20,4,4,5,7,3,7,7,0.0,8,0,0,5,1.43,1.83,0.33,2.33,1.33,2,4,2,1,0,0,2,2
47.5,26,25,7,5,8,14,4,12,12,0.0,4,3,3,7,-0.75,-1.17,0.17,0.33,0.67,6,5,1,55.00000000000001,37,23,8,6,6,16,5,12,12,0.0,5,0,0,0,-0.59,0.0,-0.17,1.0,1.33,5,9,2,1,0,0,2,1
47.5,25,24,7,5,8,13,5,11,11,0.0,3,2,2,6,0.04,1.0,0.17,1.0,0.67,6,6,1,35.0,27,37,5,4,11,12,4,13,13,0.0,5,0,0,9,0.06,0.0,0.17,1.0,1.67,3,6,1,1,0,1,3,2
60.0,26,20,10,4,6,10,7,10,10,0.0,8,0,2,0,0.35,1.0,-1.0,2.0,1.0,4,9,3,45.0,21,24,6,6,8,7,6,10,8,0.0,3,1,1,8,-0.63,0.17,-1.0,0.67,1.0,4,9,2,0,1,0,2,1
45.0,34,30,6,6,8,13,6,10,13,0.0,2,1,1,9,-1.02,0.67,0.5,0.67,2.0,8,8,3,70.0,33,19,12,4,4,17,8,10,12,0.0,11,6,6,9,1.18,0.33,0.67,2.33,0.67,10,9,1,0,0,0,0,0
55.00000000000001,37,24,8,6,6,16,5,12,12,0.0,4,1,1,9,-0.59,0.5,-0.17,1.0,1.33,5,9,2,55.00000000000001,33,31,9,4,7,17,6,10,13,0.0,6,0,0,0,-0.25,0.33,0.67,1.33,1.67,7,9,1,2,1,1,3,0
75.0,50,20,13,4,3,27,8,12,15,0.0,16,0,0,6,1.0,0.33,-0.33,3.33,0.67,13,9,0,40.0,20,32,6,4,10,11,6,8,9,0.0,2,0,0,0,0.27,0.67,-1.5,0.67,1.0,6,4,0,1,1,1,3,1
75.0,23,11,12,6,2,9,12,6,4,0.0,4,2,2,2,-0.9,-1.17,0.33,0.33,0.33,6,9,1,47.5,25,30,8,3,9,16,5,12,13,0.0,5,0,0,0,-0.41,0.0,2.33,1.0,2.33,9,5,0,1,1,1,3,0
42.5,19,27,6,5,9,12,5,9,9,0.0,2,1,3,7,-0.96,-0.17,2.33,0.33,2.33,4,6,2,67.5,27,15,10,7,3,15,10,9,6,0.0,7,1,1,1,0.57,0.67,0.33,1.67,0.33,10,6,3,0,0,0,0,0
42.85714285714285,15,22,4,4,6,7,3,7,7,0.0,7,0,0,5,1.09,1.5,1.17,2.0,1.67,2,4,2,60.0,27,21,10,4,6,11,6,11,10,0.0,9,1,1,8,0.75,1.33,-1.83,2.33,0.67,5,9,3,2,0,0,1,0
42.5,20,25,5,7,8,5,5,11,8,0.0,4,0,0,7,-0.51,0.5,0.83,1.0,1.33,3,10,3,46.42857142857143,12,15,3,7,4,4,6,5,7,0.0,2,0,1,4,-0.61,-1.0,0.17,0.0,0.67,2,3,1,1,1,1,3,1
35.0,26,38,5,4,11,12,4,12,13,0.0,4,2,2,8,-1.12,-0.33,2.17,0.67,2.67,3,6,1,42.5,17,21,3,11,6,7,5,11,7,0.0,3,0,0,0,-0.39,0.17,-1.5,0.67,1.0,3,4,2,1,0,1,3,2
